Codigo_Pro|Nombre|Marca|Descripcion|Moneda|Precio|Precio_Valido_Hasta|Url_producto|Url_Imagen|Almacen|Cantidad|Fecha|Categoria
25299|costilla en bandeja x500 gr|CENCOSUD|Crea deliciosa recetas ideales para compartir agradables momentos con tu familia y amigos.|COP|8150|2023-09-21T22:06:08Z|https://www.tiendasjumbo.co/costilla-res-x-500-g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/203467/2433746000009.jpg?v=1751853183|Cencosud - Colombia|500 gr|2022-10-10|COSTILLA
25146|molida res especial en bandeja x500 gr|CENCOSUD|"Crea deliciosa recetas ideales para compartir agradables momentos con tu familia y amigos.
* Recuerda que este producto se vende porcionado, no segarantiza la presentación de la fotografia.

* Foto con ambientación 

* La presentación de este producto varia dependiendo el pedido."|COP|13490|2023-09-07T22:03:25Z|https://www.tiendasjumbo.co/carne-molida-especial-de-res-93-libre-de-grasa-x-500g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/203416/2400418000001-1.jpg?v=1751856936|Cencosud - Colombia|500 gr|2022-10-10|MOLIDA
25302|sobrebarriga en bandeja x500 gr|CENCOSUD|Disfruta de una carne con los mejores estándares de calidad para llevarte un producto con un sabor exquisito y compartir maravillosos momentos juntos a los que más aprecias.|COP|12740|2023-09-21T22:06:08Z|https://www.tiendasjumbo.co/sobrebarriga-de-res-x-500-g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/203470/Sobrebarriga-20--202433749000006.jpg?v=1751854591|Cencosud - Colombia|500 gr|2022-10-10|SOBREBARRIGA
25430|bola de pierna en bandeja x500 gr|CENCOSUD|Carne colombiana procedente de ganado las razas Aberdeen-Angus y sus cruces, la raza que produce la mejor calidad de carne reconocida en el ámbito mundial.|COP|17150|2023-09-21T22:06:08Z|https://www.tiendasjumbo.co/bola-de-pierna-de-res-x-500-g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/203492/Bola-20de-20pierna-20de-20res-20--202452852666666.jpg?v=1751853930|Cencosud - Colombia|500 gr|2022-10-10|BOLA
25147|beef steak en bandeja x500 gr|CENCOSUD|"Carne angus y hereford de las mejores praderas del mundo, tierna, jugosa, de aroma exquisito con un actractivo e indiscutible sabor que destacan su calidad
* Recuerda que este producto se vende porcionado, no se garantiza la presentación de la fotografia.

* Foto con ambientación 

* La presentación de este producto varia dependiendo el pedido."|COP|13990|2023-08-28T22:07:28Z|https://www.tiendasjumbo.co/beef-steak-x-500g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/203417/2400429000007-1.jpg?v=1751850008|Cencosud - Colombia|500 gr|2022-10-10|BEEF
25244|goulash en bandeja x500 gr|CENCOSUD|Disfruta de una carne con los mejores estándares de calidad para llevarte un producto con un sabor exquisito y compartir maravillosos momentos juntos a los que más aprecias.|COP|12775|2023-09-01T22:02:27Z|https://www.tiendasjumbo.co/goulash-de-res-x-500g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/203443/Goulash-20--202407383000005.jpg?v=1751856432|Cencosud - Colombia|500 gr|2022-10-10|GOULASH
25133|murillo sin huesos en bandeja x500 gr|CENCOSUD|"comparte momentos de calidad con tu familia llevando nuestro producto Murillo Sin Huesos
* Recuerda que este producto se vende porcionado, no se garantiza la presentación de la fotografia.

* Foto con ambientación 

* La presentación de este producto varia dependiendo el pedido."|COP|12490|2023-08-28T22:07:28Z|https://www.tiendasjumbo.co/murillo-sin-huesos-x-500g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/203408/2400268000008-1.jpg?v=1751853945|Cencosud - Colombia|500 gr|2022-10-10|MURILLO
25132|muchacho en bandeja x500 gr|CENCOSUD|"Disfruta de una carne con los mejores estándares de calidad para llevarte un producto con un sabor exquisito y compartir maravillosos momentos juntos a los que más aprecias.
* Recuerda que este producto se vende porcionado, no se garantiza la presentación de la fotografia.

* Foto con ambientación 

* La presentación de este producto varia dependiendo el pedido."|COP|14400|2023-10-05T22:04:41Z|https://www.tiendasjumbo.co/muchacho-de-res-x-500g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/203407/2400255000004-1.jpg?v=1751853938|Cencosud - Colombia|500 gr|2022-10-10|MUCHACHO
25285|molida de res baja en grasa (97 /3 ) en bandeja x500 gr|CENCOSUD|Crea deliciosa recetas ideales para compartir agradables momentos con tu familia y amigos.|COP|18990|2023-08-31T22:06:19Z|https://www.tiendasjumbo.co/carne-molida-de-res-dietetica-97-libre-de-grasa-x-500-g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/203462/Molida-20dietetica-20--202425050000004.jpg?v=1751854596|Cencosud - Colombia|500 gr|2022-10-10|MOLIDA
58126|carne molida de res especial al vacio x600 g|CENCOSUD|Carne molida Ideal para incluir en tus recetas favoritas.|COP|15588|2023-10-09T22:05:13Z|https://www.tiendasjumbo.co/molida-de-res-especial-x-550g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/406429/2441386000006.jpg?v=1751842254|Cencosud - Colombia|600 g|2022-10-10|CARNE
25536|carne para desmechar premium cuisine&amp;co x750 g|CUISINE &amp; CO PREMIUM MP|Cortes de res seleccionados provenientes de animales jovenes, cuyo tiempo de maduración garantizan su textura, jugosidad y terneza|COP|24735|2023-08-28T22:27:37Z|https://www.tiendasjumbo.co/carne-para-desmechar-premium-x-700g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/203511/Carne-20para-20desmechar-20premium-20--202467262000007.jpg?v=1751845228|Cencosud - Colombia|750 g|2022-10-10|CARNE
139169|carne molida de res (97 /3 ) tf baja en grasa al vacio x600 g|CENCOSUD|Disfruta de la mejor carne fresca con la carne molida baja en grasa|COP|22788|2023-08-31T22:06:57Z|https://www.tiendasjumbo.co/molida-res--97-3--tf-baja-en-grasa-al-vacio/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/406428/2904284000009.jpg?v=1751856299|Cencosud - Colombia|600 g|2022-10-10|CARNE
25637|carne para asar porcionada al vacio x600 g|CENCOSUD|Disfruta de nuestras carnes con los mejores estándares de calidad y jugosa, ideal para compartir junto a los que más aprecias.|COP|22188|2023-08-28T22:23:34Z|https://www.tiendasjumbo.co/carne-para-asar-porcionada-x-610g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/368736/Bola-20de-20pierna-20de-20res-20--202452852666666.jpg?v=1751838189|Cencosud - Colombia|600 g|2022-10-10|CARNE
25627|matambre al vacio cuisine &amp; co x650 g|CUISINE &amp; CO PREMIUM MP|Cortes de res seleccionados provenientes de animales jovenes, cuyo tiempo de maduración garantizan su textura, jugosidad y terneza|COP|19487|2023-08-28T22:06:34Z|https://www.tiendasjumbo.co/matambre-premiun-x-700g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/203524/Matambre---2470665000000.jpg?v=1751838188|Cencosud - Colombia|650 g|2022-10-10|MATAMBRE
25569|chatas de res premium cuisine&amp;co x950 g|CUISINE &amp; CO PREMIUM MP|Cortes de res seleccionados provenientes de animales jovenes, cuyo tiempo de maduración garantizan su textura, jugosidad y terneza|COP|53181|2023-08-16T22:02:29Z|https://www.tiendasjumbo.co/chatas-de-res-premium-x-1400g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/203515/Chata-20premium-20--202470590000007.jpg?v=1751847032|Cencosud - Colombia|950 g|2022-10-10|CHATAS
47173|carne molida baja en grasa angus azul x600 g|ABERDEEN ANGUS AZUL|Prepara recetas, asados, comparte momentos en familia y haz más fácil tu vida con nuestros productos de alta calidad que te trae Jumbo.co|COP|22540|2023-09-20T22:07:16Z|https://www.tiendasjumbo.co/carne-molida-angus-azul-baja-en-grasa/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/208139/2403720000004.jpg?v=1751848048|Cencosud - Colombia|600 g|2022-10-10|CARNE
26771|colita de cuadril premium cuisine&amp;co x850 g|CUISINE &amp; CO PREMIUM MP|"Cortes de res seleccionados provenientes de animales jovenes, cuyo tiempo de maduración garantizan su textura, jugosidad y terneza
* Recuerda que este producto se vende porcionado, no se garantiza la presentación de la fotografia. 
* Foto con ambientación 
* La presentación de este producto varia dependiendo el pedido."|COP|28883|2023-08-28T22:24:56Z|https://www.tiendasjumbo.co/colita-de-cuardil-premiun-x-850g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/203846/2900526000004.jpg?v=1751838188|Cencosud - Colombia|850 g|2022-10-10|COLITA
25475|carne para freir porcionado al vacio x600 g|CENCOSUD|Disfruta de nuestras carnes con los mejores estándares de calidad y jugosa, ideal para compartir junto a los que más aprecias.|COP|19788|2023-08-28T22:23:37Z|https://www.tiendasjumbo.co/carne-para-freir-porcionado-x-700g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/368730/2471037000000-1.jpg?v=1751854613|Cencosud - Colombia|600 g|2022-10-10|CARNE
25570|punta de anca premium cuisine&amp;co x1100 g|CUISINE &amp; CO PREMIUM MP|Cortes de res seleccionados provenientes de animales jovenes, cuyo tiempo de maduración garantizan su textura, jugosidad y terneza|COP|59980|2023-08-16T22:02:29Z|https://www.tiendasjumbo.co/punta-de-anca-premium-x-1300g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/203516/Punta-de-anca-premium---2470591000006.jpg?v=1751844572|Cencosud - Colombia|1100 g|2022-10-10|PUNTA
25241|carne para freir bota en bandeja x450 gr|CENCOSUD|Carne colombiana procedente de ganado las razas Aberdeen-Angus y sus cruces, la raza que produce la mejor calidad de carne reconocida en el ámbito mundial.|COP|14031|2023-09-14T22:16:00Z|https://www.tiendasjumbo.co/bota-de-res-x-500g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/203441/2406849000009-1.jpg?v=1751655518|Cencosud - Colombia|450 gr|2022-10-10|CARNE
61524|lomo fino premium cuisine&amp;co x2200 g|CUISINE &amp; CO PREMIUM MP|Delicioso Lomo premium para sorprender a tus familiares y amigos.|COP|83980|2023-08-16T22:02:36Z|https://www.tiendasjumbo.co/lomo-fino-premium-cuisine-co-2300g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/209519/2900746000006-1.jpg?v=1751838194|Cencosud - Colombia|2200 g|2022-10-10|LOMO
25626|bife de chorizo al vacio cuisine &amp; co x650 g|CUISINE &amp; CO PREMIUM MP|Cortes de res seleccionados provenientes de animales jovenes, cuyo tiempo de maduración garantizan su textura, jugosidad y terneza|COP|36387|2023-08-28T22:22:21Z|https://www.tiendasjumbo.co/bife-de-chorizo-premiun-x-700-g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/203523/2470664000001.jpg?v=1751838186|Cencosud - Colombia|650 g|2022-10-10|BIFE
25711|brocheta mixta en bandeja x 500 g|CENCOSUD|comparte momentos de calidad con tu familia llevando nuestro producto Brocheta Mixta|COP|13990|2023-08-29T22:01:13Z|https://www.tiendasjumbo.co/brocheta-mixta-x-500-g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/203532/2471095000004.jpg?v=1751843020|Cencosud - Colombia|500 g|2022-10-10|BROCHETA
