Codigo_Pro|Nombre|Marca|Descripcion|Moneda|Precio|Precio_Valido_Hasta|Url_producto|Url_Imagen|Almacen|Cantidad|Fecha|Categoria
112697|leche en polvo klim clásica bolsa x 840 gr|KLIM|•Leche KLIM® Clásica contiene nutrientes que contribuyen al normal crecimiento y desarrollo de los niños. Leche en polvo fácil de preparar: agrega 200 ml de agua y 3 cucharadas para disfrutar de una bebida deliciosa.|COP|27192.0|2023-08-28T22:24:22Z|https://www.tiendasjumbo.co/leche-polvo-klim-entera-clasica-instantanea-x840g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/396402/7702024185635-1.jpg?v=1752084038|Cencosud - Colombia|840 gr|2022-10-13|LECHE
23480|leche bolsa larga vida entera x 1100 ml alquería|ALQUERIA|Aporta una gran cantidad de vitaminas y prebióticos ideales para el cuidado de tu familia.|COP|4590.0|2023-04-26T22:15:59Z|https://www.tiendasjumbo.co/leche-bolsa-larga-vida-entera-x-1100ml-alqueria/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/403034/7702177001783.jpg?v=1752087191|Cencosud - Colombia|1100 ml|2022-10-13|LECHE
23443|leche uht zymil x 1.100 ml sixpack parmalat|ZYMIL|Leche deslactosada semidescremada larga vida que ayuda a la fácil digestión y tiene agradable sabor|COP|25990.0|2023-09-26T22:04:15Z|https://www.tiendasjumbo.co/leche-uht-zymil-x-1-100ml-sixpack-parmalat/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/192865/7700604042996_1.jpg?v=1752087326|Cencosud - Colombia|1.100 ml|2022-10-13|LECHE
120197|leche colanta semidescrem. deslac. tpx6 undx6000 ml|COLANTA|Leche colanta semidescrem. deslac. tpx6undx6000ml|COP|26590.0|2023-07-10T22:02:10Z|https://www.tiendasjumbo.co/leche-colanta-semidescrem--deslac--tpx6undx6000ml/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/219968/7702129004282.jpg?v=1752085782|Cencosud - Colombia|6 und60 00 ml|2022-10-13|LECHE
23451|leche colanta deslactosada fibra uht x6 und x1100 ml cu|BUFALO|A veces la lactosa te causa molestias pero con leche deslactosada podrás sentir el sabor de la leche ayudándote a una fácil digestión evitando molestias abdominales.|COP|27390.0|2023-09-17T22:10:36Z|https://www.tiendasjumbo.co/leche-colanta-deslactosada-fibra-uht-x6und-x1100ml-c-u/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/192877/7702129006293-20-281-29.jpg?v=1752072075|Cencosud - Colombia|6 und 1100 ml c/u|2022-10-13|LECHE
190164|leche en polvo azucarada el rodeo bolsa x 500 gr|EL RODEO|"•EL RODEO® es una leche en polvo azucarada que ofrece a la familia una bebida deliciosa.
•La leche en polvo EL RODEO® de Nestlé® es una bebida rica en hierro, calcio y vitamina C."|COP|13592.0|2023-08-28T22:22:44Z|https://www.tiendasjumbo.co/leche-polvo-el-rodeo-hierro-calcio-vit-c-x500g-3485883/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/227994/7702024844006-1.jpg?v=1752083820|Cencosud - Colombia|500 gr|2022-10-13|LECHE
130702|leche en polvo azucarada el rodeo bolsa x 875 gr|EL RODEO|"•EL RODEO® es una leche en polvo azucarada que ofrece a la familia una bebida deliciosa.
•La leche en polvo EL RODEO® de Nestlé® es una bebida rica en hierro, calcio y vitamina C."|COP|23192.0|2023-08-28T22:29:38Z|https://www.tiendasjumbo.co/leche-polvo-el-rodeo-hierro-calcio-vit-c-x875g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/212141/7702024498254.jpg?v=1752084041|Cencosud - Colombia|875 gr|2022-10-13|LECHE
112698|leche en polvo klim clásica bolsa x 2400 gr|KLIM|•Leche KLIM® Clásica contiene nutrientes que contribuyen al normal crecimiento y desarrollo de los niños. Leche en polvo fácil de preparar: agrega 200 ml de agua y 3 cucharadas para disfrutar de una bebida deliciosa.|COP|76792.0|2023-08-28T22:24:22Z|https://www.tiendasjumbo.co/leche-polvo-klim-entera-clasica-instantanea-x2400g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/396414/7702024234326-1.jpg?v=1752082373|Cencosud - Colombia|2400 gr|2022-10-13|LECHE
120195|leche colanta entera tetrapack x6 undx6000 ml|COLANTA|Leche colanta entera tetrapack x6undx6000ml|COP|26390.0|2023-05-13T22:03:21Z|https://www.tiendasjumbo.co/leche-colanta-entera-tetrapack-x6undx6000ml/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/219964/7702129004244.jpg?v=1752083535|Cencosud - Colombia|6 und6000 ml|2022-10-13|LECHE
23431|leche deslactosada descremada alpina x 6 und x1.1 l|ALPINA|La Leche deslactosada descremada Alpina es de fácil digestión, apta para personas intolerantes a la lactosa y que cuidan su ingesta de grasas y calorías.|COP|31990.0|2023-03-25T22:02:25Z|https://www.tiendasjumbo.co/leche-deslactosada-descremada-alpina-x-6und-x-1-1l/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/192852/7702001053858-multiempaque-x6-unidades-leche-deslactosada-descremada-bolsa-1100ml.jpg?v=1752085477|Cencosud - Colombia|6 und 1.1 l|2022-10-13|LECHE
23527|leche entera x 4 l alpina|ALPINA|Aporta una gran cantidad de vitaminas y prebióticos ideales para el cuidado de tu familia.|COP|23790.0|2023-03-25T22:02:38Z|https://www.tiendasjumbo.co/leche-entera-x-4-l-alpina/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/192912/7702001025015.jpg?v=1752085473|Cencosud - Colombia|4 l|2022-10-13|LECHE
159967|leche alqueria entera supermegalitro x1300 ml|ALQUERIA|Pruebas los mejores productos que nuestras tiendas tienen para ti.|COP|5390.0|2023-04-26T22:05:58Z|https://www.tiendasjumbo.co/leche-alqueria-entera-supermegalitro-x1300ml/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/403045/7702177009208.jpg?v=1752080116|Cencosud - Colombia|1300 ml|2022-10-13|LECHE
12630|leche en polvo klim clásica bolsa x 360 gr|KLIM|•Leche KLIM® Clásica contiene nutrientes que contribuyen al normal crecimiento y desarrollo de los niños. Leche en polvo fácil de preparar: agrega 200 ml de agua y 3 cucharadas para disfrutar de una bebida deliciosa.|COP|13272.0|2023-08-28T22:12:46Z|https://www.tiendasjumbo.co/leche-en-polvo-klim-fortificada-x-360-g-2/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/396284/7702024034605-1.jpg?v=1752087680|Cencosud - Colombia|360 gr|2022-10-13|LECHE
23445|leche alpina deslactosada bolsa x1100 ml|ALPINA|La Leche deslactosada Alpina es de fácil digestión, apta para personas intolerantes a la lactosa, buena fuente de proteína, calcio vitaminas y minerales.|COP|4790.0|2023-03-25T22:11:46Z|https://www.tiendasjumbo.co/leche-alpina-deslactosada-bolsa-x-1100ml/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/192868/7702001045556-leche-deslactosada-bolsa-1100ml.jpg?v=1752085053|Cencosud - Colombia|1100 ml|2022-10-13|LECHE
23452|leche deslactosada bolsa larga vida alquería x 1100 ml|ALQUERIA|Te ayuda a una fácil digestión disminuyendo  molestias pesadez, malestar abdominal causado por la lactosa.|COP|4790.0|2023-04-26T22:03:04Z|https://www.tiendasjumbo.co/leche-deslactosada-bolsa-larga-vida-alqueria-x-1100ml/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/403042/7702177007341.jpg?v=1752087193|Cencosud - Colombia|1100 ml|2022-10-13|LECHE
120200|leche colanta entera tetrapack x1000 ml|COLANTA|Leche colanta entera tetrapack x1000ml|COP|4690.0|2023-05-15T22:03:55Z|https://www.tiendasjumbo.co/leche-colanta-entera-tetrapack-x1000ml/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/219972/7702129004237.jpg?v=1752074267|Cencosud - Colombia|1 l|2022-10-13|LECHE
23488|leche entera granjera x6 und x1100 ml c/u|GRANJERA|La leche entera Granjera x6und x1100ml c/u contiene el balance de las vitaminas y minerales ideal para una alimentación sana.|COP|23990.0|2023-04-25T22:01:33Z|https://www.tiendasjumbo.co/leche-granjera-uht-semidescremada-deslactosada-x-6unds-x-1100ml-c-u/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/192897/7703043818719.jpg?v=1752078289|Cencosud - Colombia|6 und 1100 ml c/u|2022-10-13|LECHE
50674|leche alpina alpín surtido bolsa x 6 und x 180 ml|ALPINA|Alpin es un producto delicioso, indulgente, cremosidad, enriquecido con vitaminas A, Niacina, B1 y B2. No requiere refrigeración, lo cual lo hace un producto práctico y delicioso para llevar a cualquier lugar. Encuéntralo en presentación  Bolsa 180ml con 4 de chocolate y 2 de fresa|COP|12990.0|2023-08-31T22:21:22Z|https://www.tiendasjumbo.co/leche-alpina-alpin-surtido-bolsax6undx180mlc-u/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/209456/7702001116553-multiempaque-x6-unidades-alpin-multisabor-bolsa-180ml.jpg?v=1752085462|Cencosud - Colombia|6 und  180 ml|2022-10-13|LECHE
19288|leche en polvo entera x 900 g proleche|PROLECHE|Con un agradable sabor, contiene un balance de vitaminas y minerales.|COP|28990.0|2023-07-19T22:04:39Z|https://www.tiendasjumbo.co/leche-en-polvo-enterax-900g-proleche/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/190293/7702130612551_1.jpg?v=1752072121|Cencosud - Colombia|900 g|2022-10-13|LECHE
19284|leche en polvo entera colanta x 200 g|COLANTA|Los mejores nutrientes y las proteínas necesarias para tu cuerpo|COP|8990.0|2023-05-26T22:09:34Z|https://www.tiendasjumbo.co/leche-en-polvo-entera-colanta-x-200g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/190288/7702129005173-20-1.jpg?v=1752082318|Cencosud - Colombia|200 g|2022-10-13|LECHE
120190|leche slight descremada tretrapack x6 undx6000 ml|SLIGHT|Leche slight descremada tretrapack x6undx6000ml|COP|26390.0|2023-05-13T22:01:46Z|https://www.tiendasjumbo.co/leche-slight-descremada-tretrapack-x6undx6000ml/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/219955/7702129004305.jpg?v=1752074790|Cencosud - Colombia|6 und6000 ml|2022-10-13|LECHE
12636|leche en polvo klim clásica bolsa x 1200 gr|KLIM|•Leche KLIM® Clásica contiene nutrientes que contribuyen al normal crecimiento y desarrollo de los niños. Leche en polvo fácil de preparar: agrega 200 ml de agua y 3 cucharadas para disfrutar de una bebida deliciosa.|COP|41592.0|2023-08-28T22:24:12Z|https://www.tiendasjumbo.co/leche-en-polvo-klim-fortificada-x-1200-g-2/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/396299/7702024047254-1.jpg?v=1752082061|Cencosud - Colombia|1200 gr|2022-10-13|LECHE
11676|leche achocolatada milo cajita sixpack x180 ml|MILO|MILO® en cajita es leche achocolatada perfecta para la lonchera.   Proporcióna la energía necesaria a los niños en etapa de crecimiento.|COP|15990.0|2023-08-23T22:01:32Z|https://www.tiendasjumbo.co/milo-leche-achocolatada-cajita-6pack-x-180ml/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/184912/7702024059547-1.jpg?v=1752077215|Cencosud - Colombia|180 ml|2022-10-13|LECHE
73932|leche alqueria deslactosada tetrap.x3 undx180 mlcu|ALQUERIA|Leche alqueria deslactosada tetrap.x3undx180mlc-u|COP|4990.0|2023-04-26T22:04:15Z|https://www.tiendasjumbo.co/leche-alqueria-deslactosada-tetrap-x3undx180mlc-u/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/403076/7702177020326.jpg?v=1752082721|Cencosud - Colombia|3 und18 0 mlc/u|2022-10-13|LECHE
23521|leche deslactosada alquería tetrapack 1 litro|ALQUERIA|Te ayuda a una fácil digestión disminuyendo  molestias pesadez, malestar abdominal causado por la lactosa.|COP|5390.0|2023-04-27T22:03:22Z|https://www.tiendasjumbo.co/leche-deslactosada-alqueria-tetra-sq-x-1litro-alqueria/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/403040/7702177004234.jpg?v=1752085039|Cencosud - Colombia|1 litro|2022-10-13|LECHE
23534|leche entera alquería tetre sq x1 litro|ALQUERIA|Aporta una gran cantidad de vitaminas y prebióticos ideales para el cuidado de tu familia.|COP|4990.0|2023-04-26T22:19:56Z|https://www.tiendasjumbo.co/leche-ent-alqueria-tetre-sq-x1litro/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/403038/7702177004210.jpg?v=1752077469|Cencosud - Colombia|1 litro|2022-10-13|LECHE
120191|leche colanta semidescremada deslac.tretrapackx100 |COLANTA|Leche colanta semidescremada deslac.tretrapackx100|COP|4490.0|2023-07-19T22:03:19Z|https://www.tiendasjumbo.co/leche-colanta-semidescremada-deslac-tretrapackx100/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/219957/7702129004275.jpg?v=1752083536|Cencosud - Colombia|100|2022-10-13|LECHE
13039|harina pan blanca x 1000 g|PAN|Harina P.A.N. es un producto único hecho a base de puro maíz, que permite la preparación de deliciosos y variados platos propios de cada cultura, disfrútala en todas sus presentaciones, Blanca, Amarilla y Dulce.|COP|4890.0|2023-07-31T22:13:47Z|https://www.tiendasjumbo.co/harina-pan-blanca-x-1000-g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/185701/7702084137520-1.jpg?v=1752087225|Cencosud - Colombia|1 kg|2022-10-13|HARINA
20738|harina de maíz blanco extrafina doñarepa x 1000 g|DONAREPA|Doñarepa es la harina precocida de maíz natural con verdadero sabor 100% colombiano y 100% maiz, tiene excelente desempeño en las preparaciones y en el proceso de armar, asar o freír, no aporta grasa.|COP|3790.0|2022-10-17T05:00:00Z|https://www.tiendasjumbo.co/harina-de-maiz-blanco-extrafina-donarepa-x-1000g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/191149/7702020212052-1.jpg?v=1752087189|Cencosud - Colombia|1 kg|2022-10-13|HARINA
20724|harina de trigo tradicional haz de oros x 500 g|HAZ DE OROS|Haz de Oros es la marca de harina de trigo Aliada y Experta en el hogar que te brinda tranquilidad y confianza en todo momento al  realizar sus preparaciones, no altera el sabor de las comidas, es fortificada y de calidad certificada|COP|2490.0|2023-09-11T22:04:23Z|https://www.tiendasjumbo.co/harina-de-trigo-tradicional-haz-de-oros-x-500g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/191138/7702020011228.jpg?v=1752086735|Cencosud - Colombia|500 g|2022-10-13|HARINA
20726|harina de trigo tradicional haz de oros x 1000 g|HAZ DE OROS|Haz de Oros es la marca de harina de trigo Aliada y Experta en el hogar que te brinda tranquilidad y confianza en todo momento al  realizar sus preparaciones, no altera el sabor de las comidas, es fortificada y de calidad certificada|COP|5190.0|2023-09-11T22:02:32Z|https://www.tiendasjumbo.co/harina-de-trigo-tradicional-haz-de-oros-x-1000g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/191140/7702020011310.jpg?v=1752086736|Cencosud - Colombia|1 kg|2022-10-13|HARINA
20749|harina del campo precocida de maíz doñarepa x 1000 g|DONAREPA|Doñarepa del Campo, como hecha en fogón de leña, es una mezcla de harina precocida de maíz blanca y amarilla, sabor más acentuado a maíz y mejor apariencia en cuanto al color de la arepa.|COP|4590.0|2023-09-18T22:09:00Z|https://www.tiendasjumbo.co/harina-del-campo-precocida-de-maiz-donarepa-x-1000g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/191154/7702020212304-1.jpg?v=1752084743|Cencosud - Colombia|1 kg|2022-10-13|HARINA
20725|harina de trigo tradicional haz de oros x 2500 g|HAZ DE OROS|Haz de Oros es la marca de harina de trigo Aliada y Experta en el hogar que te brinda tranquilidad y confianza en todo momento al  realizar sus preparaciones, no altera el sabor de las comidas, es fortificada y de calidad certificada|COP|9790.0|2023-09-11T22:02:38Z|https://www.tiendasjumbo.co/harina-de-trigo-tradicional-haz-de-oros-x-2500g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/191139/7702020011204HARINA-DE-TRIGO-X-2500g-INSUMOHARINA-HAZ-DE-OROS-X-5-LB.jpg?v=1752085769|Cencosud - Colombia|2.5 kg|2022-10-13|HARINA
87185|harina de trigo*500 g|LA NIEVE|Harina de trigo*500 g|COP|1750.0|2023-06-23T22:06:09Z|https://www.tiendasjumbo.co/harina-de-trigo-500-g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/200773/7707237413902.jpg?v=1752083590|Cencosud - Colombia|500 g|2022-10-13|HARINA
60380|harina la nieve maíz blanco masapan x 1000 g|LA NIEVE|... que hacen de Doñarepa la mejor opción de harina precocida de maíz para tus preparaciones. Ideales para arepas, envueltos, empanadas, tamales, masitas ...|COP|3590.0|2023-06-23T22:27:39Z|https://www.tiendasjumbo.co/harina-la-nieve-maiz-blanco-masapan-x-1000-g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/209017/7707237414091.jpg?v=1752083820|Cencosud - Colombia|1 kg|2022-10-13|HARINA
171369|harina diana maíz blanco x500 g|DIANA|Prepara tus comidas favoritas con los increíbles productos que Diana trae para ti.|COP|2350.0|2023-09-11T22:02:08Z|https://www.tiendasjumbo.co/harina-diana-maiz-blanco-x-500g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/222367/7702206942216.jpg?v=1752087588|Cencosud - Colombia|500 g|2022-10-13|HARINA
